,LATITUDE,LONGITUDE
1622,37.17298,-80.42048
3067,40.46004,-86.11399
70,28.743151,-82.091653
2789,34.761294,-120.293853
7357,42.966,-78.922
8027,37.468889,-84.675556
7694,48.229118,-103.518843
7475,39.2928,-76.62597
5732,39.54987,-97.25516
7121,43.30467,-73.63885
1692,37.33443,-121.88061
1576,37.89,-83.8625
1767,32.20023,-92.113087
7169,42.860644,-74.025053
4840,40.421956,-78.920581
7602,38.05416,-97.88538
585,32.03544,-102.08652
3196,43.640687,-70.325903
8567,41.67256,-86.68033
2424,43.00475,-82.42318
1445,42.16711,-72.54246
5646,40.158332,-80.336712
8476,42.047831,-93.580449
5177,40.4022,-79.79867
6086,43.3492,-76.4256
2371,31.99906,-102.07688
603,39.90428,-82.94609
5205,29.1834,-88.736894
9176,32.28248,-95.27886
4210,29.42807,-94.995369
7331,35.77262,-79.82243
3809,35.838846,-100.353122
1429,35.27213,-89.97896
990,32.7871,-96.80262
2318,38.67903,-87.045808
2862,42.25113,-83.629348
4281,30.598056,-87.380556
5108,39.51039,-84.73449
5196,44.49423,-71.157693
7754,34.881828,-96.053738
6118,39.313373,-77.799291
6430,33.66027,-83.98889
1934,41.681417,-83.457722
6400,45.868611,-95.372163
1515,32.683427,-100.81364
8745,44.977735,-97.188353
317,43.6249,-85.3844
8565,42.6203,-83.5743
5601,34.8422,-79.7367
1530,32.2931,-97.5506
4480,42.7075,-87.869737
113,39.7318,-92.53866
1605,39.4217,-76.5087
2779,40.442188,-80.000854
9127,40.143112,-79.899521
7241,32.81903,-117.1261
3879,31.8167,-89.0089
7986,30.231429,-82.003313
2042,30.8037,-83.9129
1761,44.39256,-105.490383
1277,40.996111,-79.724167
7928,37.225955,-85.344897
5824,32.46983,-109.93306
7529,46.70348,-92.42411
2412,33.730841,-79.805202
2483,31.1599754,-103.1048449
806,41.135806,-84.904667
7802,31.108055,-81.549463
8776,30.604718,-81.820482
5726,42.337948,-71.090443
985,47.07747,-119.21853
5724,34.013591,-80.683432
5760,41.89532,-87.61755
8905,40.9569,-72.8774
824,42.36779,-71.07418
4596,35.999,-97.8069
8598,28.51245403,-92.45182498
5029,42.36812,-71.00941
5106,40.357581,-87.825839
2059,35.403061,-119.615756
6661,35.71365,-78.83641
2490,39.74031,-75.558373
9028,40.76497,-111.92439
495,39.7475,-79.8388
4981,39.74138,-104.98613
3648,28.3076123,-90.021967
3782,61.22141,-149.86579
6295,43.280112,-83.872304
5565,38.97732,-84.59465
4305,38.02096,-78.65167
4824,26.59107,-80.19232
8764,34.993969,-82.138342
3540,29.75421,-95.36021
6269,29.713006,-91.308369
1269,36.72757,-119.79175
8970,29.1336,-89.3886
101,34.997921,-85.318581
5579,35.56982,-97.50922
8037,36.03544,-114.99994
2758,34.5746,-113.9936
1613,41.02793,-83.65937
3654,36.01828,-88.381931
2684,39.136124,-85.955721
8340,42.64,-95.1875
3046,28.1011,-90.2019
8466,40.1647,-74.7468
221,39.30718,-76.89862
2020,36.939808,-119.688798
5243,29.552741,-88.660043
8757,29.93836154,-89.66049595
5219,36.507018,-82.39289
8991,42.0956,-72.5958
7405,36.0728,-95.9195
2470,37.18659,-82.40041
7420,36.1433174,-95.9911897
2314,37.168611,-85.918611
6028,35.8303583,-99.783175
1578,34.08551,-89.44656
3495,38.39657,-82.80856
695,40.4591,-80.19626
8978,29.1293,-89.6139
8893,37.20105,-101.161675
5609,33.20646,-86.2825
5402,37.40093,-121.89527
8440,36.82429,-76.28688
7569,33.809841,-118.176168
8346,43.0663,-78.29976
1801,40.404592,-86.904293
663,35.383056,-86.043611
1120,39.719229,-80.223848
6010,33.96532,-83.7731
7924,30.437767,-92.883403
5651,41.278515,-80.274821
1554,44.6989,-123.2335
5809,35.2421103,-118.9761519
4521,28.019436,-98.558272
1192,40.787,-73.2933
7318,28.16141388,-90.22762508
8558,38.5035,-85.2905
8359,29.454254,-98.4431
8199,39.94776,-75.19391
612,39.169552,-91.879288
4910,33.93819,-117.87653
8301,34.769447,-119.048301
462,39.18291,-84.50394
8658,40.7539,-73.9506
8651,29.754495,-95.362678
231,33.1661,-86.2825
3307,33.6094,-93.7924
108,44.4093,-89.854855
900,38.358133,-82.593916
3586,33.7646,-92.3672
6302,46.59107,-95.56406
4605,42.1727,-121.8144
1796,41.683889,-76.240833
254,18.235793,-65.904429
1864,45.46343,-91.08877
7384,41.64415,-111.86086
1904,39.891894,-77.723672
3617,34.1256,-118.1474
7929,28.69809,-96.94545
4460,42.317077,-85.148939
2021,37.0456,-95.6076
5535,38.040279,-97.952167
4519,26.594259,-99.089541
8197,32.7579468,-97.3246534
7521,37.403741,-79.128076
2340,39.03237,-75.72793
2987,29.75608,-95.36433
2812,36.0441,-79.78814
1699,39.7269,-86.1929
1015,46.5869,-90.9017
2378,27.5344,-98.7613
5746,46.533325,-122.87373
7959,41.583611,-93.570278
5493,41.490761,-72.099052
2914,41.92991,-77.868402
4813,40.37852,-74.90384
1665,29.42243,-98.49045
2666,41.841555,-79.27005
2248,39.706348,-80.000244
8653,41.05872,-108.76154
6772,30.662356,-81.47105
3401,41.585661,-91.042156
6083,39.057751,-82.635408
3896,38.17815,-85.65208
2493,40.382251,-79.549157
1634,40.9107,-83.3288
4463,35.09502,-89.99089
6193,32.570167,-106.024222
2366,42.069428,-87.883467
7803,30.38037,-81.664132
4922,29.76012,-95.3638
8160,37.49629,-121.94826
7487,34.09908,-117.54933
3967,39.62094,-104.89435
1570,39.859167,-80.166944
2362,39.83425,-104.70436
6723,41.98177,-91.6708
7344,41.441667,-88.159722
8514,36.97711,-122.05245
9084,36.08256,-95.67245
4202,33.00781,-111.43122
4193,41.653529,-91.628034
4771,41.8583,-87.83539
8427,38.990611,-104.860572
8857,31.097156,-97.365466
7224,30.81735,-90.17873
5482,37.97155,-121.26909
3585,33.275,-83.70527
289,44.84469,-84.96916
1661,41.35619,-74.818057
2342,39.70551,-75.53284
2873,41.718603,-107.787979
8261,29.6343793,-95.0702794
825,37.239722,-89.600278
2057,32.02994,-102.08741
1914,36.81107,-97.12581
1236,40.84121,-84.3423
8533,44.47432,-73.19061
3306,34.24001,-82.0654
4844,13.4297068,144.6494573
7935,38.90069,-77.04765
6201,33.54813,-81.6655
4954,40.75352,-73.70658
6710,37.045517,-107.679114
8799,29.72644,-95.64394
1374,39.476964,-86.992178
8525,43.136199,-70.937909
1674,35.280555,-119.311943
5296,39.74714,-104.99658
5258,43.00472,-87.96155
5632,42.560572,-71.849629
9166,32.97054,-97.48439
1469,38.413345,-102.759485
7530,34.27755,-91.838203
7582,28.015282,-97.560379
1451,29.933461,-96.877993
2476,44.3381,-106.1689
4757,29.76151,-95.25591
7315,28.52788839,-90.97820065
8156,13.408671,144.673445
6662,31.78603,-99.09353
1774,40.7815,-81.43072
2732,43.95343,-117.36793
6163,30.241508,-91.105631
6075,42.17142,-86.281258
6069,36.15106,-95.99127
6167,43.70987,-73.06302
7908,42.07804,-71.50657
3935,40.7989,-73.9147
1299,31.876968,-85.156059
6149,30.50954,-86.49666
8325,40.286162,-107.053943
278,29.774444,-95.270833
8405,41.2542,-95.978059
8946,42.399463,-92.327859
6833,43.15,-77.59999
8104,29.765,-93.637778
4720,18.354615,-65.945253
8262,29.47154,-98.67401
2357,45.764722,-87.131
3264,32.836385,-92.379453
1230,40.966389,-76.951389
5323,44.657848,-90.15824
8179,37.785556,-86.486667
1572,37.312745,-85.058551
3953,34.3387,-82.8207
2359,33.910116,-118.221906
8846,42.51776,-83.19144
6133,37.62964,-94.63986
9096,32.74631,-97.3416
2837,35.97882,-120.87856
7605,30.299721,-100.638893
8344,42.47066,-71.28944
3422,42.72418,-84.55554
8423,34.64694,-86.67305
5830,42.31318,-87.83207
2566,39.10036,-84.50994
651,34.63339,-96.17768
8385,41.037617,-85.208453
6663,41.36983,-91.11368
5678,37.318581,-89.944006
2051,43.17781,-75.22843
736,27.835135,-96.013057
7727,39.6624549,-80.8696312
2076,43.04878,-74.3107
8498,32.67866,-92.601136
9054,32.939918,-96.823152
1477,40.626068,-74.640091
6736,39.506457,-77.946698
8622,35.038241,-80.082839
8689,45.45344,-91.362534
3695,27.7297,-91.1085
1756,45.601,-93.2081
8988,28.8084084,-96.6157192
8198,37.6944,-97.2236
5704,43.19986,-112.37621
3321,45.87462,-111.41042
5220,39.2508,-82.992
8099,47.69404,-103.26179
482,34.89762,-95.6836
3345,42.834509,-73.879343
901,41.50926,-109.47323
7626,37.054116,-107.625701
3476,33.183889,-92.937778
5869,29.91598,-90.14367
391,29.7458,-95.3375
1140,29.7334229,-95.4325786
4226,43.4682,-76.4965
3243,30.442663,-84.29763
1035,41.6508891,-76.8028933
8763,42.305745,-71.312745
2444,37.4978,-77.368
2778,40.442188,-80.000854
7473,40.12954,-111.64706
644,33.563442,-112.089368
406,37.130556,-79.267778
3334,29.7625,-95.171389
3210,44.64174,-93.16174
2648,28.223058,-91.694043
544,32.74631,-97.3416
6393,43.090534,-94.659117
4553,21.393028,-157.749676
4546,44.6889,-85.2019
7584,44.12862,-87.63048
5931,40.7168,-73.9665
746,40.19765,-85.40893
1654,39.726389,-80.830556
1376,44.57046,-95.11507
1132,39.769404,-81.289731
6042,38.3799,-97.83905
7472,32.455979,-91.50686
8049,39.79036,-88.32454
8519,38.948304,-95.263013
5175,39.2808,-86.4739
3956,39.55139,-80.67806
3301,42.51807,-88.98482
1808,39.4547,-75.2011
3041,28.0658,-91.392599
5372,35.139623,-90.055237
2215,46.953543,-123.761737
3565,42.71673,-83.26675
2388,40.86417,-81.465
98,41.1494,-83.43295
4386,42.7956,-86.1133
8113,33.357695,-97.705813
8902,44.00999,-107.96949
5652,41.72209,-78.97074
4183,32.5031,-103.78251
8982,30.79564,-87.33158
8649,36.159288,-95.996478
6312,39.3649675683,-122.263297376
4684,32.97658,-103.324315
2182,42.8107,-82.8658
4655,42.059457,-80.014484
939,36.91657,-121.81525
3330,36.8599119,-107.6215321
2677,43.09661,-78.26248
8069,36.369722,-93.570833
2749,36.348812,-107.953184
4937,31.75048,-103.50753
9097,40.76935,-111.875269
8071,36.419221,-89.005841
1156,38.741557,-90.341893
1880,41.690648,-73.931605
3778,37.1006,-76.39072
4067,46.3449,-119.345854
175,39.96136,-82.00034
4220,33.18192,-82.366887
1346,36.540769,-82.783591
7482,47.969294,-101.092512
8026,43.436988,-82.731724
1985,41.73701,-87.98919
3099,34.595452,-79.776449
8174,32.96029,-91.85395
4461,40.0879,-76.3847
1350,41.390278,-75.814346
3125,29.663916,-82.84698
8834,43.89615,-83.94933
5315,42.02874,-92.98242
5626,33.780364,-118.217951
4065,41.423056,-96.485278
7117,42.71464,-87.88606
6029,35.591269,-98.141061
8144,30.21232,-91.03843
4832,32.5672,-116.9444
8505,37.634075,-122.397125
4841,32.58451,-83.05705
4388,37.059227,-80.731251
6203,34.43545,-82.66158
8743,44.486243,-89.582534
218,39.78039,-86.238893
5483,30.0937,-87.88322
8039,27.37565,-80.39125
1956,35.53376,-97.52976
8070,36.143889,-81.163333
4580,32.9159,-85.11761
7309,32.9825,-97.6872
1662,39.4995282,-80.561761
3559,29.765806,-92.958917
5459,42.459845,-114.005063
448,44.556959,-87.764596
4023,29.752554,-95.3704009
3758,30.058269,-91.118525
8977,28.834041,-89.45315
217,35.618663,-100.14948
927,41.83234,-71.39746
4135,40.51044,-88.99287
3154,39.58611,-75.64943
3292,40.6447,-73.5683
139,43.182248,-95.856177
6267,40.713222,-74.130083
753,39.2283,-85.8009
9019,32.437702,-94.690431
9015,39.04854,-95.67468
4876,40.946495,-99.751709
1930,27.875556,-97.244722
4679,40.451699,-78.906873
308,36.473972,-99.145615
2345,39.3269,-108.2431
4842,33.044777,-80.210887
1044,46.86071,-103.215
1392,46.75663,-88.456086
8654,42.877191,-96.987078
6931,37.2151,-95.5798
3356,42.5691,-83.6745
4669,41.344022,-88.913
7242,60.50079,-150.99687
7238,33.18192,-82.366887
7214,21.309264,-158.092533
7147,34.047217,-81.151326
6602,32.574756,-116.917302
7786,36.032547,-94.132857
924,26.03089,-80.42299
1913,41.819928,-72.156801
3829,32.387092,-80.90801
3410,40.078922,-75.33297
2868,40.27322,-79.89591
8752,28.851336,-89.601086
5203,29.248498,-88.441404
355,40.50632,-81.4743
968,46.36737,-104.25974
4920,29.76012,-95.3638
2446,38.731961,-84.407214
7604,37.49572,-77.43354
1968,37.7624642,-121.9814354
5851,41.51464,-90.60817
3754,31.163772,-92.200125
4970,30.908519,-93.921018
4050,39.36738,-85.542151
2310,41.23575,-85.832528
9129,41.56859,-84.048985
6724,32.89434,-117.19459
5208,60.795833,-151.495556
6462,41.79503,-87.84456
6415,39.840401,-75.372368
9247,35.605,-100.148333
8809,40.999445,-75.148215
4562,21.975454,-159.73786
2589,36.757277,-119.698309
7218,33.593548,-86.769968
7594,35.8117,-101.6294
5445,36.654,-120.5797
4749,37.4166,-122.03599
2409,36.905804,-101.616732
3590,35.429556,-94.380944
3195,41.141875,-75.89487
3681,43.96504,-86.4393
564,60.97640050572,-151.3151066962
6107,41.242952,-78.786422
8830,41.30931,-82.98139
1099,37.0388,-120.9729
6347,39.590035,-82.712419
1013,38.86293,-84.65671
7065,41.334533,-88.755775
5757,46.01382,-112.53437
1447,39.14137,-84.50034
3207,38.31025,-86.983806
703,32.92548,-96.81613
8453,38.841611,-86.848305
8720,39.798235,-77.809553
8002,37.34514,-78.87411
3096,39.56,-89.3725
5227,32.896329,-83.51389
5395,34.73186,-82.37315
1250,26.5774,-98.1854
9025,44.2855,-106.212
6179,33.359,-117.111
5096,44.893089,-93.232433
7312,37.457419,-122.176154
301,42.66621,-85.95642
4525,28.99565,-96.15619
2056,32.02994,-102.08741
6486,41.686111,-88.050961
3180,39.955047,-76.446215
1202,41.48027,-72.76475
3984,40.7988,-73.9093
1782,41.961006,-92.580083
771,43.37523,-112.127612
507,35.3825,-119.070556
8592,35.742,-84.326194
6017,43.939586,-86.434715
7726,29.744878,-95.560969
962,33.077084,-112.280658
8013,30.744478,-91.26615
5348,47.978861,-101.102686
8736,33.1543,-96.0935
6338,38.633617,-78.784769
4298,41.65424,-87.44665
8472,34.81246,-97.73431
2034,35.575,-100.9333
1832,34.954075,-79.809005
5991,41.894551,-87.62092
2508,33.07567,-96.80594
790,30.068247,-94.23005
2637,40.4586,-74.3327
7034,32.7936,-96.80514
315,41.431667,-87.488972
485,40.72133,-85.20312
6808,29.72063,-95.39372
7206,40.925419,-90.64052
1531,34.67857,-82.83993
6943,34.0403,-93.0448
4723,41.58586,-81.51955
1456,38.87947,-91.38786
1628,40.223,-81.826
8420,38.692183,-77.133478
3135,30.03322,-89.91021
1519,36.91139,-121.82969
4943,40.7586,-86.3607
6855,39.708639,-75.119432
281,34.25768,-84.78162
7324,44.94302,-93.093857
4622,40.125922,-88.271951
1005,42.9828,-78.1592
4706,42.979024,-85.903336
1657,34.795916,-97.799965
8826,33.92607,-118.06822
3261,32.644444,-97.319167
5934,40.192646,-78.933994
7099,44.5375,-88.08259
4258,35.552899,-82.832451
4008,37.3939,-120.4981
4347,38.549083,-92.097167
3231,43.620087,-106.070632
4488,32.172221,-93.777054
1891,40.88155,-77.7271
1126,37.274127,-83.239034
4540,32.70076,-83.55474
2818,28.163269,-90.358587
9092,36.08256,-95.67245
203,39.3972662,-78.9966888
3630,29.759684,-95.366316
3137,39.850794,-105.227345
884,70.254036,-148.346077
8492,39.56501,-104.86522
184,31.90806,-96.227219
6938,43.206498,-75.435497
4130,32.417451,-85.04413
1673,29.97371,-89.99852
5914,41.45469,-89.13279
8333,33.66626,-85.85367
9051,41.8025,-85.5874
7209,40.212567,-93.112198
5503,39.7098,-80.2903
8958,35.291333,-78.069083
8787,39.90916,-105.23883
4912,29.752554,-95.3704009
73,41.8095,-85.426
4089,44.57682,-69.61109
9216,41.10605,-80.65703
8501,36.05967,-95.95785
2762,35.5551,-109.7277
5034,21.10602,-157.06392
2374,41.0313,-121.6817
8244,48.38701,-102.95173
4323,32.78633,-96.796253
6680,43.43094,-84.15731
609,37.338238,-81.08738
4053,41.6846,-86.299087
6073,38.245727,-78.033871
1568,39.72337,-79.00823
3999,38.195278,-85.872222
5328,41.48839,-83.21624
850,39.862773,-75.321425
3727,34.929609,-120.511998
471,30.96943,-88.0175
524,40.69048,-89.59244
7640,28.365699,-90.145899
8187,32.76609,-92.76677
8523,32.32872,-90.17558
2504,33.07567,-96.80594
1589,35.17329,-96.54577
4011,47.790853,-104.264714
2053,39.296984,-80.409966
2669,34.563056,-97.438056
1524,38.456911,-85.837787
7135,41.16111,-83.05368
7721,29.24884,-90.66038
8696,41.763353,-87.723253
107,40.47046,-89.0377
2772,38.619741,-84.536103
2558,40.768389,-87.152694
3655,60.958333,-151.331389
7391,38.29295,-82.02065
4271,36.462894,-77.636997
7369,42.087974,-75.970934
1434,40.96131,-76.64329
1188,26.418527,-81.405093
8677,36.38797,-119.39476
6401,29.879636,-93.977639
1388,40.35035,-104.80237
6478,33.5247,-101.85306
1831,44.0322,-92.4908
6882,47.8034,-116.869
7024,30.38,-89.61
3481,45.799405,-88.070937
4452,39.21552,-96.60747
6691,33.86986,-118.27629
5374,45.099363,-87.59808
6156,37.0032,-121.53963
1702,46.61179,-104.42021
7407,34.58123,-92.518483
6530,33.45495,-117.1017
4782,35.03211,-117.34764
8455,36.1938,-83.0025
6901,26.485261,-98.2869478
219,34.57522,-92.53173
7833,32.0341947,-101.7523854
829,29.57,-89.5124
7367,30.33407,-97.62178
7561,33.951482,-118.174885
3158,39.87986,-80.58529
3730,39.8121,-82.8423
3185,35.11746,-80.94108
3451,41.4504,-88.1833
3723,38.8615,-94.2982
7036,45.3651,-122.5889
8539,33.0243206,-96.6745042
4960,33.943608,-118.404692
6759,31.1808,-89.3858
6694,31.36786,-92.4099
7006,40.357764,-85.334297
6837,39.15699,-84.42381
8168,43.6597,-106.0105
7696,39.914098,-83.883551
8065,37.885,-75.555278
4661,34.747763,-118.12109
5486,30.68858,-88.10822
8030,39.290947,-76.604419
8642,39.57929,-104.867
3208,44.26948,-93.32304
4953,33.7641,-118.2248
4206,40.88634,-85.47113
3564,40.45534,-86.10347
3458,40.845373,-75.262957
4481,42.955611,-74.38675
3815,41.326698,-84.11145
4576,33.700043,-84.333015
9218,32.84142,-104.40106
8356,33.65943,-85.96943
65,29.75579,-95.29791
8317,32.16306,-110.89745
6273,45.46262,-122.61412
3430,32.60482,-97.558144
3068,40.45982,-86.1094
4348,34.339528,-92.185611
7219,33.619576,-85.778225
427,35.299879,-119.742604
4259,30.885739,-88.195522
3355,33.625407,-83.832355
5672,41.234218,-91.349914
136,43.09748,-94.65182
5209,60.763889,-151.502222
6819,26.227,-98.029
1354,33.799979,-111.992472
5130,34.12159,-117.93825
6889,33.0667,-96.4519
3541,27.8892,-92.5539
6907,37.0952788,-107.71625
2225,43.12577,-89.33263
6606,37.460337,-101.364106
522,35.160203,-97.857536
8352,32.77778,-97.45
5674,33.470209,-93.944582
3719,29.8208,-95.2194
7917,32.555699,-92.182359
5518,41.4281,-72.1019
7598,47.5444,-95.1297
4204,42.69996,-74.22811
6835,41.518133,-90.540135
284,42.22703,-83.69976
7114,33.34383,-81.74118
4558,40.728537,-99.166155
5086,32.93476,-96.81801
7042,34.97575,-89.61575
4308,30.3644,-81.6236
7860,42.275293,-88.291085
1694,39.45253,-75.09315
3838,45.0688,-83.893158
8068,34.262343,-92.077602
6534,38.108776,-81.570611
2226,39.776546,-85.80167
8524,40.822719,-96.701279
5667,37.5688,-95.937062
253,34.19175,-118.91969
3393,43.46971,-85.9554
1408,32.226346,-89.372269
6548,35.946388,-97.071357
7004,42.5831,-89.0292
8584,41.731819,-83.509247
316,42.28834,-88.49539
7767,43.622637,-84.767918
5598,38.824587,-77.017398
4172,45.4501529,-122.8849111
6593,30.74537,-92.43245
5307,39.97357,-83.13588
7891,35.032933,-88.894599
8083,43.44774,-85.143886
3129,26.71,-80.053611
1695,28.812639,-81.865221
5681,29.803589,-93.753746
5129,38.87282,-99.29933
3418,32.379512,-86.992948
5047,46.663611,-67.903889
5903,36.808111,-94.378361
4056,38.8003,-86.4511
3347,42.8099,-73.95172
4295,41.97684,-91.66853
2753,32.081918,-104.485005
7431,38.362259,-98.76254
6052,42.30079,-73.25084
4163,32.89778,-79.97299
426,35.09233,-119.407371
4470,35.498971,-119.038199
8692,28.7422692,-88.82563305
6037,39.84719,-82.60468
9052,41.7949,-85.6494
8177,35.564242,-89.646455
6916,37.279982,-79.159235
830,32.477772,-97.897608
5666,35.30766,-99.641432
863,32.7561,-97.33226
701,32.925488,-96.816137
455,29.716191,-95.194361
9103,30.0253,-96.9945
8706,41.67219,-77.06166
546,33.8539,-117.8561
412,39.633667,-79.340479
7143,40.12149,-78.800713
1134,32.8623,-96.8101
2819,28.0348,-90.02281
5349,36.72365,-108.18465
7442,37.43251,-121.952738
2449,38.911056,-87.016611
282,40.693625,-74.195918
7127,29.91572,-92.056212
3042,44.060927,-123.179344
4783,44.3473,-95.9023
6153,35.471181,-97.516602
2636,27.68142,-99.211853
1165,37.0881,-107.8829
4515,27.0394,-98.1672
1244,29.608123,-91.535796
5762,40.811644,-74.386942
436,35.1268513,-119.1855785
5169,43.072769,-75.130331
5747,45.771216,-120.799267
669,39.301158,-80.209822
5260,34.269209,-92.823491
4042,38.7538,-93.9983
861,42.09104,-72.59748
3625,29.99487,-94.16929
2207,41.7146,-90.2802
8000,36.3425,-79.8208
287,38.214341,-98.289215
430,35.0892,-119.4069
4999,44.797372,-69.885772
4634,37.143579,-107.786771
6703,44.97967,-93.26989
6535,29.713006,-91.308369
8041,40.521036,-87.517905
4541,32.969167,-82.821944
7972,30.225083,-91.069424
3632,40.1083,-88.5986
2250,39.91859,-80.1227
2923,41.04811,-81.536431
3716,43.0722,-86.2342
7221,29.728308,-91.416658
8021,32.433391,-87.329508
1809,36.57609,-98.532847
66,37.76205,-121.95817
5906,43.05085,-76.15701
7953,29.06951,-90.3237
1822,33.8759,-118.2491
1836,40.9472,-95.9667
9237,39.980726,-76.682643
3795,19.6316,-155.0312
4240,33.9114,-116.5533
2184,44.082163,-85.014231
5427,41.92843,-70.83454
1873,29.752554,-95.370401
7297,41.95772,-83.35317
7343,42.86432,-85.552903
9108,43.15217,-89.29624
632,28.62348,-97.99428
5599,41.910912,-87.879942
8780,35.7422,-97.655
1683,44.712556,-69.847255
997,32.7871,-96.80262
5105,36.6202,-86.5634
1243,32.75087,-97.33487
6372,34.468333,-120.680833
8735,44.1744,-87.8294
446,44.03105,-73.17078
9252,39.7369,-105.0169
8574,39.89246,-79.83775
6628,41.5572,-93.5242
511,40.124713,-79.930463
540,38.70316,-90.158809
